열차번호,호선,방향,역사명,급행코드,도착역,예정시간,실제시간,지연시간(분)
3060,3,UP,안국,0,대화,2025-05-29 07:31:30,2025-05-29 07:32:21,0.85
3064,3,UP,약수,0,대화,2025-05-29 07:31:00,2025-05-29 07:32:22,1.3666666666666667
3070,3,UP,고속터미널,0,구파발,2025-05-29 07:32:00,2025-05-29 07:32:23,0.38333333333333336
7047,7,DOWN,남구로,0,석남,2025-05-29 07:31:30,2025-05-29 07:32:23,0.8833333333333333
3076,3,UP,도곡,0,대화,2025-05-29 07:32:30,2025-05-29 07:32:24,-0.1
4422,4,UP,선바위,0,불암산,2025-05-29 07:32:00,2025-05-29 07:32:24,0.4
3080,3,UP,수서,0,대화,2025-05-29 07:32:00,2025-05-29 07:32:25,0.4166666666666667
8042,8,UP,암사역사공원,0,별내,2025-05-29 07:34:10,2025-05-29 07:32:25,-1.75
8044,8,UP,암사역사공원,0,별내,2025-05-29 07:38:40,2025-05-29 07:32:25,-6.25
968,1,UP,보산,0,동두천,2025-05-29 07:33:00,2025-05-29 07:32:26,-0.5666666666666667
3082,3,UP,경찰병원,0,구파발,2025-05-29 07:32:00,2025-05-29 07:32:26,0.43333333333333335
4517,4,DOWN,상록수,0,오이도,2025-05-29 07:30:00,2025-05-29 07:32:27,2.45
424,1,UP,수원,0,동묘앞,2025-05-29 07:33:00,2025-05-29 07:32:28,-0.5333333333333333
14,1,UP,외대앞,0,동두천,2025-05-29 07:30:30,2025-05-29 07:32:29,1.9833333333333334
1254,1,UP,송내,1,용산,2025-05-29 07:31:30,2025-05-29 07:32:29,0.9833333333333333
3054,3,UP,연신내,0,구파발,2025-05-29 07:31:30,2025-05-29 07:32:29,0.9833333333333333
5032,5,UP,왕십리,0,방화,2025-05-29 07:32:40,2025-05-29 07:32:30,-0.16666666666666666
5026,5,UP,서대문,0,방화,2025-05-29 07:30:10,2025-05-29 07:32:30,2.3333333333333335
5512,5,UP,영등포구청,0,방화,2025-05-29 07:31:40,2025-05-29 07:32:30,0.8333333333333334
5510,5,UP,화곡,0,방화,2025-05-29 07:31:40,2025-05-29 07:32:30,0.8333333333333334
12,1,UP,녹천,0,소요산,2025-05-29 07:32:00,2025-05-29 07:32:30,0.5
4518,4,UP,삼각지,0,불암산,2025-05-29 07:31:30,2025-05-29 07:32:31,1.0166666666666666
1020,1,UP,노량진,1,용산,2025-05-29 07:33:00,2025-05-29 07:32:31,-0.48333333333333334
55,1,DOWN,동두천중앙,0,인천,2025-05-29 07:32:30,2025-05-29 07:32:32,0.03333333333333333
1037,1,DOWN,개봉,1,동인천,2025-05-29 07:31:30,2025-05-29 07:32:32,1.0333333333333334
7026,7,UP,먹골,0,장암,2025-05-29 07:32:30,2025-05-29 07:32:33,0.05
7046,7,UP,남구로,0,장암,2025-05-29 07:32:50,2025-05-29 07:32:33,-0.2833333333333333
7024,7,UP,중계,0,도봉산,2025-05-29 07:32:20,2025-05-29 07:32:33,0.21666666666666667
7036,7,UP,고속터미널,0,도봉산,2025-05-29 07:31:40,2025-05-29 07:32:33,0.8833333333333333
7030,7,UP,군자(능동),0,장암,2025-05-29 07:31:40,2025-05-29 07:32:33,0.8833333333333333
4308,4,UP,과천,0,불암산,2025-05-29 07:32:30,2025-05-29 07:32:34,0.06666666666666667
4426,4,UP,범계,0,불암산,2025-05-29 07:33:30,2025-05-29 07:32:35,-0.9166666666666666
6029,6,DOWN,버티고개,0,봉화산,2025-05-29 07:32:20,2025-05-29 07:32:37,0.2833333333333333
6035,6,DOWN,망원,0,신내,2025-05-29 07:31:30,2025-05-29 07:32:37,1.1166666666666667
6023,6,DOWN,석계,0,신내,2025-05-29 07:31:50,2025-05-29 07:32:38,0.8
422,1,UP,성균관대,0,광운대,2025-05-29 07:31:30,2025-05-29 07:32:39,1.15
16,1,UP,제기동,0,동두천,2025-05-29 07:31:30,2025-05-29 07:32:39,1.15
3052,3,UP,지축,0,대화,2025-05-29 07:32:30,2025-05-29 07:32:39,0.15
8041,8,DOWN,구리,0,모란,2025-05-29 07:41:50,2025-05-29 07:32:40,-9.166666666666666
8042,8,UP,장자호수공원,0,별내,2025-05-29 07:38:20,2025-05-29 07:32:41,-5.65
8039,8,DOWN,장자호수공원,0,모란,2025-05-29 07:39:40,2025-05-29 07:32:42,-6.966666666666667
7073,7,DOWN,노원,0,온수,2025-05-29 07:32:20,2025-05-29 07:32:43,0.38333333333333336
41,1,DOWN,동대문,0,인천,2025-05-29 07:32:00,2025-05-29 07:32:43,0.7166666666666667
7065,7,DOWN,사가정,0,온수,2025-05-29 07:32:20,2025-05-29 07:32:43,0.38333333333333336
7061,7,DOWN,건대입구,0,석남,2025-05-29 07:32:30,2025-05-29 07:32:43,0.21666666666666667
7053,7,DOWN,총신대입구(이수),0,석남,2025-05-29 07:30:30,2025-05-29 07:32:43,2.216666666666667
3027,3,DOWN,매봉,0,오금,2025-05-29 07:32:00,2025-05-29 07:32:43,0.7166666666666667
6,1,UP,덕계,0,동두천,2025-05-29 07:32:00,2025-05-29 07:32:44,0.7333333333333333
10,1,UP,도봉산,0,동두천,2025-05-29 07:31:30,2025-05-29 07:32:44,1.2333333333333334
7033,7,DOWN,부천시청,0,석남,2025-05-29 07:31:00,2025-05-29 07:32:44,1.7333333333333334
3035,3,DOWN,약수,0,오금,2025-05-29 07:31:00,2025-05-29 07:32:44,1.7333333333333334
3031,3,DOWN,잠원,0,오금,2025-05-29 07:32:00,2025-05-29 07:32:44,0.7333333333333333
3029,3,DOWN,교대,0,오금,2025-05-29 07:31:00,2025-05-29 07:32:44,1.7333333333333334
3039,3,DOWN,안국,0,오금,2025-05-29 07:30:30,2025-05-29 07:32:45,2.25
8025,8,DOWN,수진,0,모란,2025-05-29 07:44:10,2025-05-29 07:32:46,-11.4
3044,3,UP,백석,0,대화,2025-05-29 07:32:00,2025-05-29 07:32:48,0.8
1906,1,UP,쌍용(나사렛대),1,청량리,2025-05-29 07:34:00,2025-05-29 07:32:48,-1.2
8048,8,UP,강동구청,0,별내,2025-05-29 07:40:40,2025-05-29 07:32:50,-7.833333333333333
5508,5,UP,개화산,0,방화,2025-05-29 07:33:30,2025-05-29 07:32:50,-0.6666666666666666
5022,5,UP,목동,0,방화,2025-05-29 07:31:20,2025-05-29 07:32:50,1.5
5522,5,UP,광나루(장신대),0,방화,2025-05-29 07:32:20,2025-05-29 07:32:50,0.5
5516,5,UP,광화문,0,방화,2025-05-29 07:33:10,2025-05-29 07:32:50,-0.3333333333333333
5040,5,UP,길동,0,강동,2025-05-29 07:32:40,2025-05-29 07:32:50,0.16666666666666666
5020,5,UP,마곡,0,방화,2025-05-29 07:32:20,2025-05-29 07:32:50,0.5
5042,5,UP,고덕,0,방화,2025-05-29 07:32:10,2025-05-29 07:32:51,0.6833333333333333
5524,5,UP,둔촌동,0,방화,2025-05-29 07:33:20,2025-05-29 07:32:51,-0.48333333333333334
4537,4,DOWN,상계,0,오이도,2025-05-29 07:30:30,2025-05-29 07:32:52,2.3666666666666667
1604,1,UP,동암,1,동두천,2025-05-29 07:32:00,2025-05-29 07:32:53,0.8833333333333333
8050,8,UP,잠실,0,별내,2025-05-29 07:41:20,2025-05-29 07:32:54,-8.433333333333334
621,1,DOWN,영등포,0,천안,2025-05-29 07:30:00,2025-05-29 07:32:55,2.9166666666666665
8,1,UP,의정부,0,연천,2025-05-29 07:33:00,2025-05-29 07:32:55,-0.08333333333333333
420,1,UP,안양,0,청량리,2025-05-29 07:34:00,2025-05-29 07:32:56,-1.0666666666666667
3049,3,DOWN,연신내,0,오금,2025-05-29 07:33:00,2025-05-29 07:32:56,-0.06666666666666667
9044,9,UP,김포공항,0,중앙보훈병원,2025-05-29 07:31:40,2025-05-29 07:32:57,1.2833333333333334
1031,1,DOWN,동암,1,동인천,2025-05-29 07:32:00,2025-05-29 07:32:58,0.9666666666666667
6043,6,DOWN,독바위,0,봉화산,2025-05-29 07:33:00,2025-05-29 07:32:59,-0.016666666666666666
6045,6,DOWN,역촌,0,신내,2025-05-29 07:33:10,2025-05-29 07:32:59,-0.18333333333333332
421,1,DOWN,종각,0,서동탄,2025-05-29 07:33:00,2025-05-29 07:32:59,-0.016666666666666666
5525,5,DOWN,마천,0,마천,2025-05-29 07:32:00,2025-05-29 07:33:01,1.0166666666666666
5547,5,DOWN,송정,0,마천,2025-05-29 07:32:50,2025-05-29 07:33:01,0.18333333333333332
5017,5,DOWN,광나루(장신대),0,하남검단산,2025-05-29 07:33:00,2025-05-29 07:33:01,0.016666666666666666
49,1,DOWN,의정부,0,인천,2025-05-29 07:32:00,2025-05-29 07:33:01,1.0166666666666666
613,1,DOWN,서정리,0,천안,2025-05-29 07:32:00,2025-05-29 07:33:02,1.0333333333333334
25,1,DOWN,제물포,0,인천,2025-05-29 07:31:30,2025-05-29 07:33:02,1.5333333333333334
7069,7,DOWN,먹골,0,온수,2025-05-29 07:33:10,2025-05-29 07:33:04,-0.1
7063,7,DOWN,군자(능동),0,석남,2025-05-29 07:33:10,2025-05-29 07:33:04,-0.1
7059,7,DOWN,청담,0,석남,2025-05-29 07:32:40,2025-05-29 07:33:04,0.4
7057,7,DOWN,논현,0,석남,2025-05-29 07:33:00,2025-05-29 07:33:04,0.06666666666666667
7049,7,DOWN,보라매,0,석남,2025-05-29 07:31:10,2025-05-29 07:33:04,1.9
7055,7,DOWN,고속터미널,0,석남,2025-05-29 07:31:10,2025-05-29 07:33:04,1.9
7039,7,DOWN,온수,0,석남,2025-05-29 07:30:30,2025-05-29 07:33:04,2.566666666666667
3058,3,UP,독립문,0,대화,2025-05-29 07:31:00,2025-05-29 07:33:05,2.0833333333333335
3062,3,UP,을지로3가,0,대화,2025-05-29 07:32:00,2025-05-29 07:33:05,1.0833333333333333
3066,3,UP,옥수,0,구파발,2025-05-29 07:32:00,2025-05-29 07:33:06,1.1
3068,3,UP,압구정,0,대화,2025-05-29 07:33:30,2025-05-29 07:33:06,-0.4
3074,3,UP,양재,0,구파발,2025-05-29 07:33:00,2025-05-29 07:33:07,0.11666666666666667
3072,3,UP,교대,0,대화,2025-05-29 07:33:30,2025-05-29 07:33:07,-0.38333333333333336
4514,4,UP,성신여대입구,0,불암산,2025-05-29 07:35:30,2025-05-29 07:33:09,-2.35
8033,8,DOWN,잠실,0,모란,2025-05-29 07:41:20,2025-05-29 07:33:09,-8.183333333333334
8042,8,UP,구리,0,별내,2025-05-29 07:41:00,2025-05-29 07:33:10,-7.833333333333333
8040,8,UP,장자호수공원,0,별내,2025-05-29 07:33:20,2025-05-29 07:33:10,-0.16666666666666666
4521,4,DOWN,금정,0,오이도,2025-05-29 07:31:00,2025-05-29 07:33:11,2.183333333333333
8052,8,UP,송파,0,별내,2025-05-29 07:42:00,2025-05-29 07:33:12,-8.8
7052,7,UP,온수,0,장암,2025-05-29 07:32:30,2025-05-29 07:33:14,0.7333333333333333
7034,7,UP,강남구청,0,장암,2025-05-29 07:32:30,2025-05-29 07:33:14,0.7333333333333333
7060,7,UP,굴포천,0,도봉산,2025-05-29 07:32:50,2025-05-29 07:33:14,0.4
625,1,DOWN,신설동,0,신창,2025-05-29 07:32:00,2025-05-29 07:33:14,1.2333333333333334
1028,1,UP,부평,1,용산,2025-05-29 07:33:30,2025-05-29 07:33:14,-0.26666666666666666
1022,1,UP,영등포,1,용산,2025-05-29 07:32:30,2025-05-29 07:33:15,0.75
8054,8,UP,장지,0,별내,2025-05-29 07:41:20,2025-05-29 07:33:21,-7.983333333333333
4520,4,UP,사당,0,불암산,2025-05-29 07:31:00,2025-05-29 07:33:21,2.35
6031,6,DOWN,녹사평,0,신내,2025-05-29 07:33:50,2025-05-29 07:33:22,-0.4666666666666667
6037,6,DOWN,디지털미디어시티,0,봉화산,2025-05-29 07:32:10,2025-05-29 07:33:22,1.2
8031,8,DOWN,가락시장,0,모란,2025-05-29 07:42:30,2025-05-29 07:33:22,-9.133333333333333
3050,3,UP,원흥,0,대화,2025-05-29 07:33:30,2025-05-29 07:33:23,-0.11666666666666667
801,1,DOWN,양주,0,구로,2025-05-29 07:32:00,2025-05-29 07:33:24,1.4
18,1,UP,종각,0,동두천,2025-05-29 07:32:30,2025-05-29 07:33:24,0.9
4524,4,UP,인덕원,0,불암산,2025-05-29 07:32:30,2025-05-29 07:33:24,0.9
24,1,UP,신도림,0,소요산,2025-05-29 07:37:30,2025-05-29 07:33:24,-4.1
24,1,UP,개봉,0,소요산,2025-05-29 07:30:00,2025-05-29 07:33:24,3.4
1255,1,DOWN,부평,1,부평,2025-05-29 07:32:30,2025-05-29 07:33:26,0.9333333333333333
3025,3,DOWN,대치,0,오금,2025-05-29 07:30:00,2025-05-29 07:33:27,3.45
3057,3,DOWN,원당,0,오금,2025-05-29 07:33:30,2025-05-29 07:33:27,-0.05
3033,3,DOWN,압구정,0,오금,2025-05-29 07:32:00,2025-05-29 07:33:28,1.4666666666666666
3061,3,DOWN,대곡,0,수서,2025-05-29 07:34:00,2025-05-29 07:33:29,-0.5166666666666667
3041,3,DOWN,경복궁,0,오금,2025-05-29 07:32:30,2025-05-29 07:33:29,0.9833333333333333
4021,4,DOWN,숙대입구,0,사당,2025-05-29 07:32:30,2025-05-29 07:33:29,0.9833333333333333
8037,8,DOWN,암사,0,모란,2025-05-29 07:42:30,2025-05-29 07:33:29,-9.016666666666667
4529,4,DOWN,회현,0,오이도,2025-05-29 07:31:30,2025-05-29 07:33:29,1.9833333333333334
415,1,DOWN,명학,0,병점,2025-05-29 07:34:00,2025-05-29 07:33:29,-0.5166666666666667
4019,4,DOWN,이촌,0,사당,2025-05-29 07:31:30,2025-05-29 07:33:29,1.9833333333333334
610,1,UP,군포,0,광운대,2025-05-29 07:31:00,2025-05-29 07:33:29,2.4833333333333334
3047,3,DOWN,녹번,0,수서,2025-05-29 07:33:00,2025-05-29 07:33:30,0.5
970,1,UP,녹양,0,동두천,2025-05-29 07:32:30,2025-05-29 07:33:30,1.0
26,1,UP,온수,0,양주,2025-05-29 07:31:30,2025-05-29 07:33:30,2.0
33,1,DOWN,오류동,0,인천,2025-05-29 07:31:30,2025-05-29 07:33:30,2.0
4305,4,DOWN,수유,0,안산,2025-05-29 07:32:30,2025-05-29 07:33:31,1.0166666666666666
5526,5,UP,개롱,0,방화,2025-05-29 07:33:20,2025-05-29 07:33:32,0.2
5028,5,UP,을지로4가,0,방화,2025-05-29 07:33:10,2025-05-29 07:33:32,0.36666666666666664
5518,5,UP,청구,0,방화,2025-05-29 07:33:40,2025-05-29 07:33:32,-0.13333333333333333
5520,5,UP,답십리,0,방화,2025-05-29 07:33:20,2025-05-29 07:33:32,0.2
5026,5,UP,충정로,0,방화,2025-05-29 07:31:40,2025-05-29 07:33:32,1.8666666666666667
5024,5,UP,신길,0,방화,2025-05-29 07:33:10,2025-05-29 07:33:32,0.36666666666666664
5034,5,UP,군자(능동),0,방화,2025-05-29 07:32:40,2025-05-29 07:33:32,0.8666666666666667
5038,5,UP,천호(풍납토성),0,방화,2025-05-29 07:33:30,2025-05-29 07:33:32,0.03333333333333333
5512,5,UP,양평,0,방화,2025-05-29 07:33:20,2025-05-29 07:33:32,0.2
37,1,DOWN,대방,0,인천,2025-05-29 07:30:30,2025-05-29 07:33:34,3.066666666666667
7042,7,UP,장승배기,0,장암,2025-05-29 07:33:20,2025-05-29 07:33:35,0.25
7054,7,UP,까치울,0,도봉산,2025-05-29 07:33:30,2025-05-29 07:33:35,0.08333333333333333
47,1,DOWN,도봉산,0,부평,2025-05-29 07:34:00,2025-05-29 07:33:35,-0.4166666666666667
419,1,DOWN,용산,0,병점,2025-05-29 07:31:30,2025-05-29 07:33:41,2.183333333333333
5541,5,DOWN,여의나루,0,마천,2025-05-29 07:32:40,2025-05-29 07:33:42,1.0333333333333334
5027,5,DOWN,신길,0,하남검단산,2025-05-29 07:33:40,2025-05-29 07:33:42,0.03333333333333333
5533,5,DOWN,군자(능동),0,마천,2025-05-29 07:33:40,2025-05-29 07:33:42,0.03333333333333333
5021,5,DOWN,왕십리,0,하남검단산,2025-05-29 07:32:20,2025-05-29 07:33:42,1.3666666666666667
5539,5,DOWN,서대문,0,마천,2025-05-29 07:32:40,2025-05-29 07:33:42,1.0333333333333334
5527,5,DOWN,거여,0,마천,2025-05-29 07:33:40,2025-05-29 07:33:42,0.03333333333333333
5529,5,DOWN,둔촌동,0,마천,2025-05-29 07:33:10,2025-05-29 07:33:42,0.5333333333333333
5545,5,DOWN,까치산,0,마천,2025-05-29 07:33:50,2025-05-29 07:33:42,-0.13333333333333333
28,1,UP,소사,0,동두천,2025-05-29 07:33:00,2025-05-29 07:33:44,0.7333333333333333
30,1,UP,부개,0,의정부,2025-05-29 07:31:30,2025-05-29 07:33:44,2.2333333333333334
8058,8,UP,"남한산성입구(성남법원,검찰청)",0,별내,2025-05-29 07:42:20,2025-05-29 07:33:44,-8.6
6025,6,DOWN,월곡(동덕여대),0,봉화산,2025-05-29 07:33:50,2025-05-29 07:33:45,-0.08333333333333333
6023,6,DOWN,태릉입구,0,신내,2025-05-29 07:33:40,2025-05-29 07:33:45,0.08333333333333333
7037,7,DOWN,까치울,0,석남,2025-05-29 07:30:30,2025-05-29 07:33:45,3.25
7067,7,DOWN,상봉,0,석남,2025-05-29 07:33:20,2025-05-29 07:33:45,0.4166666666666667
7043,7,DOWN,광명사거리,0,석남,2025-05-29 07:31:50,2025-05-29 07:33:45,1.9166666666666667
8021,8,DOWN,모란,0,모란,2025-05-29 07:33:30,2025-05-29 07:33:45,0.25
4530,4,UP,반월,0,불암산,2025-05-29 07:34:30,2025-05-29 07:33:46,-0.7333333333333333
3051,3,DOWN,구파발,0,오금,2025-05-29 07:34:00,2025-05-29 07:33:47,-0.21666666666666667
8040,8,UP,다산,0,별내,2025-05-29 07:40:50,2025-05-29 07:33:47,-7.05
619,1,DOWN,금천구청,0,신창,2025-05-29 07:30:30,2025-05-29 07:33:49,3.316666666666667
614,1,UP,송탄,0,청량리,2025-05-29 07:35:00,2025-05-29 07:33:49,-1.1833333333333333
3064,3,UP,동대입구,0,대화,2025-05-29 07:32:30,2025-05-29 07:33:50,1.3333333333333333
418,1,UP,가산디지털단지,0,광운대,2025-05-29 07:34:00,2025-05-29 07:33:51,-0.15
612,1,UP,병점,0,청량리,2025-05-29 07:33:30,2025-05-29 07:33:51,0.35
43,1,DOWN,청량리,0,인천,2025-05-29 07:31:30,2025-05-29 07:33:51,2.35
3040,3,UP,주엽,0,대화,2025-05-29 07:34:00,2025-05-29 07:33:52,-0.13333333333333333
32,1,UP,도화,0,양주,2025-05-29 07:32:30,2025-05-29 07:33:52,1.3666666666666667
22,1,UP,신길,0,의정부,2025-05-29 07:33:30,2025-05-29 07:33:53,0.38333333333333336
3078,3,UP,대청,0,대화,2025-05-29 07:32:30,2025-05-29 07:33:53,1.3833333333333333
3082,3,UP,가락시장,0,구파발,2025-05-29 07:33:30,2025-05-29 07:33:53,0.38333333333333336
1905,1,DOWN,노량진,1,천안,2025-05-29 07:31:30,2025-05-29 07:33:54,2.4
4527,4,DOWN,동작,0,오이도,2025-05-29 07:32:00,2025-05-29 07:33:55,1.9166666666666667
7044,7,UP,신풍,0,도봉산,2025-05-29 07:32:20,2025-05-29 07:33:55,1.5833333333333333
1039,1,DOWN,구로,1,동인천,2025-05-29 07:34:30,2025-05-29 07:33:56,-0.5666666666666667
423,1,DOWN,신이문,0,서동탄,2025-05-29 07:34:30,2025-05-29 07:33:57,-0.55
4523,4,DOWN,평촌,0,오이도,2025-05-29 07:33:30,2025-05-29 07:33:58,0.4666666666666667
417,1,DOWN,가산디지털단지,0,서동탄,2025-05-29 07:32:00,2025-05-29 07:33:59,1.9833333333333334
8046,8,UP,암사,0,별내,2025-05-29 07:40:30,2025-05-29 07:33:59,-6.516666666666667
31,1,DOWN,부천,0,인천,2025-05-29 07:33:30,2025-05-29 07:33:59,0.48333333333333334
7047,7,DOWN,가산디지털단지,0,석남,2025-05-29 07:33:20,2025-05-29 07:34:05,0.75
7075,7,DOWN,마들,0,석남,2025-05-29 07:34:20,2025-05-29 07:34:05,-0.25
7071,7,DOWN,공릉(서울산업대입구),0,석남,2025-05-29 07:33:50,2025-05-29 07:34:05,0.25
7029,7,DOWN,부평구청,0,석남,2025-05-29 07:31:00,2025-05-29 07:34:05,3.0833333333333335
4532,4,UP,중앙,0,불암산,2025-05-29 07:34:30,2025-05-29 07:34:06,-0.4
8029,8,DOWN,복정,0,모란,2025-05-29 07:42:20,2025-05-29 07:34:06,-8.233333333333333
6035,6,DOWN,합정,0,신내,2025-05-29 07:33:20,2025-05-29 07:34:07,0.7833333333333333
6027,6,DOWN,창신,0,신내,2025-05-29 07:33:40,2025-05-29 07:34:07,0.45
6029,6,DOWN,약수,0,봉화산,2025-05-29 07:33:50,2025-05-29 07:34:07,0.2833333333333333
611,1,DOWN,아산,0,신창,2025-05-29 07:33:30,2025-05-29 07:34:08,0.6333333333333333
3038,3,UP,대화,0,대화,2025-05-29 07:33:30,2025-05-29 07:34:08,0.6333333333333333
4303,4,DOWN,신용산,0,안산,2025-05-29 07:32:00,2025-05-29 07:34:09,2.15
3029,3,DOWN,남부터미널,0,오금,2025-05-29 07:33:00,2025-05-29 07:34:11,1.1833333333333333
8056,8,UP,남위례,0,별내,2025-05-29 07:42:10,2025-05-29 07:34:11,-7.983333333333333
4017,4,DOWN,총신대입구(이수),0,사당,2025-05-29 07:31:30,2025-05-29 07:34:11,2.683333333333333
4029,4,DOWN,창동,0,사당,2025-05-29 07:31:30,2025-05-29 07:34:11,2.683333333333333
3027,3,DOWN,도곡,0,오금,2025-05-29 07:34:00,2025-05-29 07:34:11,0.18333333333333332
4310,4,UP,수리산,0,불암산,2025-05-29 07:34:30,2025-05-29 07:34:12,-0.3
3043,3,DOWN,독립문,0,오금,2025-05-29 07:33:30,2025-05-29 07:34:13,0.7166666666666667
5510,5,UP,우장산,0,방화,2025-05-29 07:33:40,2025-05-29 07:34:13,0.55
3037,3,DOWN,을지로3가,0,오금,2025-05-29 07:30:00,2025-05-29 07:34:13,4.216666666666667
12,1,UP,창동,0,소요산,2025-05-29 07:34:00,2025-05-29 07:34:14,0.23333333333333334
7048,7,UP,가산디지털단지,0,도봉산,2025-05-29 07:34:50,2025-05-29 07:34:15,-0.5833333333333334
7028,7,UP,면목,0,도봉산,2025-05-29 07:33:10,2025-05-29 07:34:15,1.0833333333333333
7022,7,UP,수락산,0,장암,2025-05-29 07:32:40,2025-05-29 07:34:15,1.5833333333333333
7024,7,UP,노원,0,도봉산,2025-05-29 07:34:10,2025-05-29 07:34:15,0.08333333333333333
7056,7,UP,춘의,0,도봉산,2025-05-29 07:33:40,2025-05-29 07:34:15,0.5833333333333334
7050,7,UP,광명사거리,0,도봉산,2025-05-29 07:33:50,2025-05-29 07:34:15,0.4166666666666667
7032,7,UP,건대입구,0,도봉산,2025-05-29 07:34:00,2025-05-29 07:34:15,0.25
7038,7,UP,내방,0,장암,2025-05-29 07:34:00,2025-05-29 07:34:15,0.25
7026,7,UP,태릉입구,0,장암,2025-05-29 07:34:10,2025-05-29 07:34:15,0.08333333333333333
3053,3,DOWN,지축,0,수서,2025-05-29 07:34:00,2025-05-29 07:34:15,0.25
7058,7,UP,부천시청,0,장암,2025-05-29 07:34:00,2025-05-29 07:34:16,0.26666666666666666
14,1,UP,신이문,0,동두천,2025-05-29 07:32:00,2025-05-29 07:34:16,2.2666666666666666
3044,3,UP,마두,0,대화,2025-05-29 07:34:30,2025-05-29 07:34:17,-0.21666666666666667
4515,4,DOWN,신길온천,0,오이도,2025-05-29 07:34:30,2025-05-29 07:34:18,-0.2
55,1,DOWN,지행,0,인천,2025-05-29 07:34:30,2025-05-29 07:34:20,-0.16666666666666666
4536,4,UP,신길온천,0,불암산,2025-05-29 07:33:30,2025-05-29 07:34:21,0.85
29,1,DOWN,부평,0,인천,2025-05-29 07:34:00,2025-05-29 07:34:21,0.35
4517,4,DOWN,한대앞,0,오이도,2025-05-29 07:32:00,2025-05-29 07:34:22,2.3666666666666667
5543,5,DOWN,영등포구청,0,마천,2025-05-29 07:34:20,2025-05-29 07:34:23,0.05
5031,5,DOWN,우장산,0,상일동,2025-05-29 07:34:20,2025-05-29 07:34:23,0.05
5015,5,DOWN,고덕,0,하남검단산,2025-05-29 07:32:20,2025-05-29 07:34:23,2.05
5029,5,DOWN,목동,0,하남검단산,2025-05-29 07:33:30,2025-05-29 07:34:23,0.8833333333333333
5025,5,DOWN,애오개,0,하남검단산,2025-05-29 07:34:20,2025-05-29 07:34:23,0.05
5535,5,DOWN,신금호,0,마천,2025-05-29 07:34:10,2025-05-29 07:34:23,0.21666666666666667
5023,5,DOWN,을지로4가,0,하남검단산,2025-05-29 07:34:00,2025-05-29 07:34:23,0.38333333333333336
3065,3,DOWN,정발산,0,오금,2025-05-29 07:34:30,2025-05-29 07:34:25,-0.08333333333333333
8027,8,DOWN,"남한산성입구(성남법원,검찰청)",0,모란,2025-05-29 07:44:40,2025-05-29 07:34:25,-10.25
416,1,UP,영등포,0,청량리,2025-05-29 07:35:00,2025-05-29 07:34:26,-0.5666666666666667
7031,7,DOWN,삼산체육관,0,석남,2025-05-29 07:31:00,2025-05-29 07:34:26,3.433333333333333
7033,7,DOWN,상동,0,석남,2025-05-29 07:32:40,2025-05-29 07:34:26,1.7666666666666666
24,1,UP,영등포,0,소요산,2025-05-29 07:40:00,2025-05-29 07:34:26,-5.566666666666666
7049,7,DOWN,신풍,0,석남,2025-05-29 07:33:00,2025-05-29 07:34:26,1.4333333333333333
7065,7,DOWN,용마산,0,온수,2025-05-29 07:34:00,2025-05-29 07:34:26,0.43333333333333335
7053,7,DOWN,남성,0,석남,2025-05-29 07:32:30,2025-05-29 07:34:26,1.9333333333333333
8033,8,DOWN,석촌,0,모란,2025-05-29 07:44:00,2025-05-29 07:34:26,-9.566666666666666
8048,8,UP,천호(풍납토성),0,별내,2025-05-29 07:42:40,2025-05-29 07:34:26,-8.233333333333333
412,1,UP,동묘앞,0,청량리,2025-05-29 07:31:30,2025-05-29 07:34:29,2.9833333333333334
912,1,UP,회룡,0,양주,2025-05-29 07:34:00,2025-05-29 07:34:29,0.48333333333333334
6045,6,DOWN,불광,0,신내,2025-05-29 07:34:50,2025-05-29 07:34:29,-0.35
6033,6,DOWN,대흥(서강대앞),0,봉화산,2025-05-29 07:32:50,2025-05-29 07:34:29,1.65
6039,6,DOWN,새절(신사),0,신내,2025-05-29 07:34:40,2025-05-29 07:34:29,-0.18333333333333332
4519,4,DOWN,대야미,0,오이도,2025-05-29 07:33:00,2025-05-29 07:34:30,1.5
8035,8,DOWN,강동구청,0,모란,2025-05-29 07:41:50,2025-05-29 07:34:30,-7.333333333333333
1259,1,DOWN,노량진,1,부평,2025-05-29 07:34:00,2025-05-29 07:34:31,0.5166666666666667
4525,4,DOWN,남태령,0,오이도,2025-05-29 07:32:30,2025-05-29 07:34:31,2.0166666666666666
1029,1,DOWN,제물포,1,동인천,2025-05-29 07:34:00,2025-05-29 07:34:32,0.5333333333333333
3062,3,UP,종로3가,0,대화,2025-05-29 07:33:30,2025-05-29 07:34:32,1.0333333333333334
45,1,DOWN,창동,0,인천,2025-05-29 07:32:00,2025-05-29 07:34:32,2.533333333333333
3060,3,UP,경복궁,0,대화,2025-05-29 07:33:30,2025-05-29 07:34:32,1.0333333333333334
3066,3,UP,금호,0,구파발,2025-05-29 07:33:30,2025-05-29 07:34:33,1.05
